id,brand,category,event,event_text,name,original_timestamp,timestamp,price,product_id,quantity
ajs-next-da74680d89fecd6e8fcd333d0354fb3f,,,product_added_to_wishlist,Product Added to Wishlist,,2022-11-20 19:04:54.996 UTC,2022-11-20 19:04:58.473 UTC,,,
ajs-next-1b0179d05382788813cb44f7376905d3,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-02 09:03:00.598 UTC,2023-01-02 09:03:03.933 UTC,,,
ajs-next-c1d6d99d7c90eeb2e794f2c8bfd2d86e,,,product_added_to_wishlist,Product Added to Wishlist,,2022-12-02 15:45:10.586 UTC,2022-12-02 15:45:13.59 UTC,,,
ajs-next-714e160ba2ab53bf8dfd482f9f8dac64,,,product_added_to_wishlist,Product Added to Wishlist,,2023-02-20 14:47:31.014 UTC,2023-02-20 14:47:33.016 UTC,,,
ajs-next-2a9642d19130f838d4b696ecb49f30b5,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-29 14:57:35.801 UTC,2023-01-29 14:57:39.849 UTC,,,
ajs-next-3a22770b5669653aef98206442f9cd17,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-18 11:01:58.439 UTC,2023-01-18 11:02:01.106 UTC,,,
ajs-next-8e91cbf993a7707fb6f5b82650a8beb5,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-18 11:01:58.443 UTC,2023-01-18 11:02:01.504 UTC,,,
ajs-next-d785994ba8c0d40d08d29646cca02e7e,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-06 01:44:29.589 UTC,2023-03-06 01:44:31.301 UTC,,,
ajs-next-d441ab06452e7a84e00271b56580dadf,,,product_added_to_wishlist,Product Added to Wishlist,,2023-02-25 13:01:56.975 UTC,2023-02-25 13:01:58.718 UTC,,,
ajs-next-233f5cf13b5be9280c81c79f588e24a1,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-30 21:41:52.555 UTC,2023-01-30 21:41:56.125 UTC,,,
ajs-next-5a22aa3602f8a65d0d293000784abf1d,,,product_added_to_wishlist,Product Added to Wishlist,,2022-08-17 06:23:05.668 UTC,2022-08-17 06:23:07.414 UTC,,,
ajs-next-7448f7ed30159f78d58a42d010374281,,,product_added_to_wishlist,Product Added to Wishlist,,2023-02-26 23:55:40.269 UTC,2023-02-26 23:55:41.926 UTC,,,
ajs-next-f3d5f3310785423c2891b60be316ea93,,,product_added_to_wishlist,Product Added to Wishlist,,2022-08-04 18:02:28.01 UTC,2022-08-04 18:02:30.917 UTC,,,
ajs-next-086aea0c3e39861192fda090afad9c87,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-08 16:52:48.304 UTC,2023-03-08 16:52:50.445 UTC,,,
ajs-next-78a701900ecdb996644043087120a05d,,,product_added_to_wishlist,Product Added to Wishlist,,2023-02-15 04:05:09.902 UTC,2023-02-15 04:05:12.252 UTC,,,
ajs-next-b06834619f241e58ea0026df451dbf59,,,product_added_to_wishlist,Product Added to Wishlist,,2022-12-25 06:57:03.233 UTC,2022-12-25 06:57:05.149 UTC,,,
ajs-next-b2b18c33dacd70539b8362af1acff474,,,product_added_to_wishlist,Product Added to Wishlist,,2022-12-25 06:56:52.261 UTC,2022-12-25 06:56:53.618 UTC,,,
ajs-next-8e386aba29efd4792577c0bc801486c2,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-13 23:13:10.255 UTC,2023-03-13 23:13:12.315 UTC,,,
ajs-next-da810143a8b18351db28a598a27d1a6c,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-31 20:55:46.396 UTC,2023-01-31 20:55:48.492 UTC,,,
ajs-next-795cd0b1a9b63469d4b87aa576bd38b3,,,product_added_to_wishlist,Product Added to Wishlist,,2022-12-23 22:46:43.851 UTC,2022-12-23 22:46:46.159 UTC,,,
ajs-next-578ff4a35829f712db8af55283e150d6,,,product_added_to_wishlist,Product Added to Wishlist,,2023-02-03 18:47:35.167 UTC,2023-02-03 18:47:38.21 UTC,,,
ajs-next-251b456385782c478a937aaf896352bd,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-22 12:51:07.221 UTC,2023-01-22 12:51:10.823 UTC,,,
ajs-next-2c22de9bb195d37a9f467b3da02e4fe6,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-12 04:45:46.324 UTC,2023-01-12 04:45:50.413 UTC,,,
ajs-next-08204f1be3697d1f821218e4b649c239,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-04 15:05:04.853 UTC,2023-03-04 15:05:06.941 UTC,,,
ajs-next-d46f81af67feafd298f0ba4eed3a815b,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-16 04:25:24.545 UTC,2023-03-16 04:25:26.117 UTC,,,
ajs-next-6536ce95f5ec6540ca13b759fe8874f8,,,product_added_to_wishlist,Product Added to Wishlist,,2022-10-14 00:38:31.944 UTC,2022-10-14 00:38:34.901 UTC,,,
ajs-next-b4d35ab6ecbe99ae42fc8c6de3eabb16,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-19 02:38:57.038 UTC,2023-03-19 02:38:59.253 UTC,,,
ajs-next-f63e294109049e83a0e5e04abfbd8e02,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-19 02:38:57.043 UTC,2023-03-19 02:38:59.862 UTC,,,
ajs-next-272321fae4c4e43d81b9c092061e528d,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-24 21:52:42.558 UTC,2023-01-24 21:52:45.431 UTC,,,
ajs-next-8ff68b0d99526bb241d909284ef8dd23,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-13 11:48:16.118 UTC,2023-01-13 11:48:19.275 UTC,,,
ajs-next-ebe77f5774827a88488db60c885a484e,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-06 09:21:33.913 UTC,2023-01-06 09:21:35.803 UTC,,,
ajs-next-2c8d5fe90591307f615dc5bd8dd8882f,,,product_added_to_wishlist,Product Added to Wishlist,,2022-11-18 11:42:04.323 UTC,2022-11-18 11:42:06.558 UTC,,,
ajs-next-4560c9bf1ab7821c36713b0c6f08d001,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-14 11:46:16.557 UTC,2023-03-14 11:46:20.109 UTC,,,
ajs-next-ec33b971e999189ec567fd45301a955a,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-06 23:03:03.819 UTC,2023-03-06 23:03:07.717 UTC,,,
ajs-next-a561a04859711882ed501d65761d953a,,,product_added_to_wishlist,Product Added to Wishlist,,2022-09-10 05:13:03.001 UTC,2022-09-10 05:13:05.18 UTC,,,
ajs-next-60f43a924c395a582c588fa6547cd0a6,,,product_added_to_wishlist,Product Added to Wishlist,,2022-11-13 06:59:36.773 UTC,2022-11-13 06:59:40.586 UTC,,,
ajs-next-9c0da1c559091718c281ae34f89a0d51,,,product_added_to_wishlist,Product Added to Wishlist,,2023-02-11 08:08:18.595 UTC,2023-02-11 08:08:21.786 UTC,,,
ajs-next-cf71db3bd9e8ff0f0b3e6a07f771b84a,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-18 10:06:28.406 UTC,2023-03-18 10:06:31.413 UTC,,,
ajs-next-c2ed78860fb171a1063c109d005f08f4,,,product_added_to_wishlist,Product Added to Wishlist,,2022-08-04 18:27:11.152 UTC,2022-08-04 18:27:12.945 UTC,,,
ajs-next-c40e478856be7657f8cfab667db2eda6,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-09 01:16:05.159 UTC,2023-03-09 01:16:08.417 UTC,,,
ajs-next-94e8498af8cd9ec77a2484d52f070479,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-23 19:50:04.204 UTC,2023-01-23 19:50:06.727 UTC,,,
ajs-next-7afa7779c992346a7fabfad1da3d4c38,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-23 22:54:48.75 UTC,2023-01-23 22:54:51.714 UTC,,,
ajs-next-80142d00718094dc62ca2fa7bef8163b,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-21 07:07:20.41 UTC,2023-03-21 07:07:23.565 UTC,,,
ajs-next-5347d8db778ea86ce7134edc66de3efd,,,product_added_to_wishlist,Product Added to Wishlist,,2022-09-07 13:09:36.609 UTC,2022-09-07 13:09:39.722 UTC,,,
ajs-next-0250c8511b34812bc4eedcd523494e2a,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-25 05:43:49.147 UTC,2023-01-25 05:43:51.352 UTC,,,
ajs-next-40bc9277e4660fe0986bb2fb64a7f8ac,,,product_added_to_wishlist,Product Added to Wishlist,,2023-02-06 23:34:58.997 UTC,2023-02-06 23:35:02.753 UTC,,,
ajs-next-9c41d74b57e691322cb44584c5ef534d,,,product_added_to_wishlist,Product Added to Wishlist,,2023-02-06 23:34:59.005 UTC,2023-02-06 23:35:03.335 UTC,,,
ajs-next-61350f0cea7b84c91ff4017ccef826e6,,,product_added_to_wishlist,Product Added to Wishlist,,2022-09-02 18:12:49.156 UTC,2022-09-02 18:12:51.922 UTC,,,
ajs-next-b0cd9b92fbf7dfb67600b999d434ac96,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-11 23:33:53.794 UTC,2023-03-11 23:33:57.504 UTC,,,
ajs-next-a83b42b2121e0483b9bc9e10969ffcad,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-10 13:57:20.799 UTC,2023-01-10 13:57:22.974 UTC,,,
ajs-next-0cd922b6090890041a9485284ec30a48,,,product_added_to_wishlist,Product Added to Wishlist,,2022-11-05 14:34:30.883 UTC,2022-11-05 14:34:35.01 UTC,,,
ajs-next-1533d0ea7969a96d2e33d01afa3ee5be,,,product_added_to_wishlist,Product Added to Wishlist,,2022-12-25 18:19:56.598 UTC,2022-12-25 18:19:57.698 UTC,,,
ajs-next-3ef9fdb2be3ee0f726d2e7a96e16d031,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-01 08:55:16.811 UTC,2023-03-01 08:55:19.999 UTC,,,
ajs-next-47581c159b4039a6f9f5a057f0a487b7,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-20 13:49:48.734 UTC,2023-01-20 13:49:50.597 UTC,,,
ajs-next-bbcc6cfc01699812f1b31319de2d6b5b,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-13 07:06:01.972 UTC,2023-03-13 07:06:04.321 UTC,,,
ajs-next-960251ca7071cfc2cfad39a81982d567,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-13 02:56:56.191 UTC,2023-03-13 02:56:58.32 UTC,,,
ajs-next-a7978a338a21368cf5734d601d9e1a4a,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-16 17:43:55.051 UTC,2023-01-16 17:43:58.494 UTC,,,
ajs-next-2802ab00babf55b5aa031e6ed79f06e6,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-03 03:06:39.345 UTC,2023-01-03 03:06:42.068 UTC,,,
ajs-next-63a02ba426d5854ebb4b79cae14fc68e,,,product_added_to_wishlist,Product Added to Wishlist,,2023-02-03 18:47:23.334 UTC,2023-02-03 18:47:24.942 UTC,,,
ajs-next-d39af871c9522612c4af18022c49c646,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-14 00:00:09.878 UTC,2023-01-14 00:00:12.877 UTC,,,
ajs-next-e5f062b2212ea6b04de6a4670318daff,,,product_added_to_wishlist,Product Added to Wishlist,,2023-01-28 04:12:09.7 UTC,2023-01-28 04:12:11.329 UTC,,,
ajs-next-e450c5f4929498597ccc241429a3e6cd,,,product_added_to_wishlist,Product Added to Wishlist,,2022-11-06 04:53:59.174 UTC,2022-11-06 04:54:01.695 UTC,,,
ajs-next-1b50c3d8b7d2d2c8c3e20fed5166ef72,,,product_added_to_wishlist,Product Added to Wishlist,,2023-03-22 07:13:42.026 UTC,2023-03-22 07:13:45.268 UTC,,,
ajs-next-abcfbf6343e22854dddeaf0570e3ba68,,,product_added_to_wishlist,Product Added to Wishlist,,2023-02-07 01:54:23.938 UTC,2023-02-07 01:54:26.779 UTC,,,
ajs-next-77e64e8b2c884edbaa77c87065acb00f,,,product_added_to_wishlist,Product Added to Wishlist,,2022-11-20 19:04:55 UTC,2022-11-20 19:04:58.937 UTC,,,
