id,event,event_text,original_timestamp,timestamp,products
F702E306-AA91-4A33-8A33-5B95D4C06FB6,order_completed,Order Completed,2023-03-23 06:49:10.355000 UTC,2023-03-23 06:49:10.527000 UTC,"[{""brand"":""Biotique"",""category"":""Soaps"",""coupon"":"""",""currency"":""INR"",""name"":""Biotique Bio Almond Oil Nourishing Body Soap - (75g)"",""price"":60,""product_id"":""7527575"",""quantity"":1}]"
8e61718e-ee32-4a4d-b8d7-564e415ae8b7,order_completed,Order Completed,2023-02-17 17:58:27.661000 UTC,2023-02-17 17:58:26.308000 UTC,"[{""brand"":""Minimalist"",""category"":""Serums \u0026 Essences"",""coupon"":"""",""name"":""Minimalist 10% Niacinamide Face Serum Reduces Blemishes \u0026 Oil - (30ml)"",""price"":569.04,""product_id"":""7532238"",""quantity"":1},{""brand"":""Gillette"",""category"":""Body Groomers"",""coupon"":"""",""name"":""Gillette Venus Hair Removal Razor Blades Refills Cartridges for Women (4Pcs)"",""price"":550,""product_id"":""7547355"",""quantity"":1},{""brand"":""COSRX"",""category"":""Face Moisturiser"",""coupon"":"""",""name"":""COSRX Advanced Snail 96 Mucin Power Essence (100ml)"",""price"":1305,""product_id"":""7522436"",""quantity"":1},{""brand"":""St.Botanica"",""category"":""Body Lotions \u0026 Moisturisers"",""coupon"":"""",""name"":""St.Botanica Vitamin C Skin Brightening Body Lotion (200ml)"",""price"":489.3,""product_id"":""7540312"",""quantity"":1}]"
d84ce1c6-7213-449e-8928-a6f7525f793c,order_completed,Order Completed,2023-02-14 06:06:14.780000 UTC,2023-02-14 06:06:15.594000 UTC,"[{""brand"":""Streax"",""category"":""Hair Colour"",""coupon"":"""",""name"":""Streax Hair Colour - 4 Natural Brown (25gm+20ml)"",""price"":21.3,""product_id"":""7545572"",""quantity"":1}]"
ajs-next-8514500d1734ec5a71db8164c669a7ee,order_completed,Order Completed,2023-04-07 07:19:40.443000 UTC,2023-04-07 07:19:42.922000 UTC,"[{""brand"":""Aminu"",""category"":""Masks \u0026 Peels"",""name"":""Aminu The Earthen Healer Nordic Mud Mask - (50g)"",""price"":2350,""product_id"":7508518,""quantity"":3}]"
ajs-next-4dd4b126bdd7e93154fa63ea842cc7f9,order_completed,Order Completed,2023-01-23 13:48:41.736000 UTC,2023-01-23 13:48:42.336000 UTC,"[{""brand"":""Estee Lauder"",""name"":""Estee Lauder Advanced Night Repair Synchronized Multi-Recovery Complex - (7ml)"",""price"":540,""product_id"":7532189,""quantity"":13}]"
13FD4BA7-8DB3-459D-801A-7B042E8465B6,order_completed,Order Completed,2023-04-07 06:07:41.763000 UTC,2023-04-07 06:07:41.905000 UTC,"[{""brand"":""Minimalist"",""category"":""Serums \u0026 Essences"",""coupon"":"""",""currency"":""INR"",""name"":""Minimalist Retinol 0.6% Mid-Strength Anti-Aging Face Serum (30ml)"",""price"":616,""product_id"":""7553450"",""quantity"":1},{""brand"":""Minimalist"",""category"":""Masks \u0026 Peels"",""coupon"":"""",""currency"":""INR"",""name"":""Minimalist AHA 25% + PHA 5% + BHA 2% Face Peel - (30ml)"",""price"":664,""product_id"":""7531381"",""quantity"":1}]"
5094F9C0-9E92-43E1-AF6F-F37AB65764C0,order_completed,Order Completed,2023-01-27 10:29:39.958000 UTC,2023-01-27 10:29:40.193000 UTC,"[{""brand"":""Plum"",""category"":""Toners"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""Plum Bulgarian Valley Rose Water Toner - (200ml)"",""price"":378,""product_id"":""7532274"",""quantity"":1},{""brand"":""Plum"",""category"":""Face Wash"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""Plum Green Tea Pore Cleansing Facewash - (75ml)"",""price"":174.3,""product_id"":""7531217"",""quantity"":1}]"
ajs-next-4fe758fab8b1e757923606cd722d191b,order_completed,Order Completed,2023-02-16 06:16:25.560000 UTC,2023-02-16 06:16:25.886000 UTC,"[{""brand"":""MyGlamm"",""name"":""Myglamm Wipeout Sanitizing Wipes (5 Pcs)"",""price"":55.2,""product_id"":7507176,""quantity"":1}]"
AB6E95F4-5398-4DC0-A1BB-934EF1633A3C,order_completed,Order Completed,2023-01-09 18:18:04.741000 UTC,2023-01-09 18:18:11.732000 UTC,"[{""brand"":""ZM Zayn \u0026 Myza"",""category"":""Mens Body Mist \u0026 Sprays"",""coupon"":"""",""currency"":""INR"",""name"":""ZM Zayn \u0026 Myza Calix Body Spray (150ml)"",""price"":225,""product_id"":""7538394"",""quantity"":1}]"
ajs-next-5df5462c77d7a3ee922a97a3c5b73a8b,order_completed,Order Completed,2023-04-04 12:41:54.812000 UTC,2023-04-04 12:41:54.961000 UTC,"[{""brand"":""Streax"",""name"":""Streax Hair Colour - 3.16 Burgundy (25gm+20ml)"",""price"":25,""product_id"":7545571,""quantity"":1}]"
ajs-next-49e9d6d86a3751e28adc4eefee27a250,order_completed,Order Completed,2023-04-04 18:36:45.553000 UTC,2023-04-04 18:36:45.757000 UTC,"[{""brand"":""Pilgrim"",""category"":""Toners"",""name"":""Pilgrim Red Vine Toner \u0026 Mist (100ml)"",""price"":270,""product_id"":7556576,""quantity"":1},{""brand"":""Pilgrim"",""category"":""Lip Masks"",""name"":""Pilgrim Squalane Bubblegum Lip Sleeping Mask (8g)"",""price"":315,""product_id"":7556577,""quantity"":1},{""brand"":""Pilgrim"",""category"":""Masks \u0026 Peels"",""name"":""Pilgrim Red Vine Face Mask With Mulberry \u0026 Rosehip Oil (100g)"",""price"":450,""product_id"":7556578,""quantity"":1},{""brand"":""Pilgrim"",""category"":""Face Wash"",""name"":""Pilgrim Volcanic Lava Ash Foaming Face Wash With Brush (120ml)"",""price"":310,""product_id"":7556580,""quantity"":1},{""brand"":""Pilgrim"",""category"":""Face Wash"",""name"":""Pilgrim Red Vine Face Wash With Vitamin C \u0026 Aloe (100ml)"",""price"":315,""product_id"":7556581,""quantity"":1},{""brand"":""Pilgrim"",""category"":""Serums \u0026 Essences"",""name"":""Pilgrim Red Vine Face Serum (30ml)"",""price"":540,""product_id"":7556583,""quantity"":1},{""brand"":""Pilgrim"",""category"":""Lip Balm"",""name"":""Pilgrim Squalane Bubblegum Lip Balm (8g)"",""price"":202,""product_id"":7556586,""quantity"":18},{""brand"":""Pilgrim"",""category"":""Lotions \u0026 Cream"",""name"":""Pilgrim Vitamin C Body Serum Lotion Kakadu Plum \u0026 Lime Pearl (150ml)"",""price"":360,""product_id"":7556588,""quantity"":18},{""brand"":""Pilgrim"",""category"":""Eye Creams \u0026 Serums"",""name"":""Pilgrim Squalane Under Eye Cream (30g)"",""price"":360,""product_id"":7556589,""quantity"":18},{""brand"":""Pilgrim"",""category"":""Face Sunscreen"",""name"":""Pilgrim White Lotus Sunscreen Serum SPF 30 PA+++ (30ml)"",""price"":360,""product_id"":7556591,""quantity"":18},{""brand"":""Pilgrim"",""category"":""Face Sunscreen"",""name"":""Pilgrim White Lotus Sunscreen Serum SPF 50 PA+++ (30ml)"",""price"":405,""product_id"":7556592,""quantity"":18},{""brand"":""OGX"",""category"":""Shampoo"",""name"":""OGX Renewing Argan Oil Of Morocco Shampoo (88.7ml)"",""price"":299,""product_id"":7556824,""quantity"":1},{""brand"":""OGX"",""category"":""Shampoo"",""name"":""OGX Nourishing Coconut Milk Shampoo (88.7ml)"",""price"":299,""product_id"":7556825,""quantity"":1},{""brand"":""OGX"",""category"":""Shampoo"",""name"":""OGX Ever Straightening Brazilian Keratin Therapy Shampoo (88.7ml)"",""price"":299,""product_id"":7556826,""quantity"":1},{""brand"":""OGX"",""category"":""Conditioner"",""name"":""OGX Thick \u0026 Full Biotin \u0026 Collagen Conditioner (88.7ml)"",""price"":299,""product_id"":7556828,""quantity"":1},{""brand"":""OGX"",""category"":""Conditioner"",""name"":""OGX Ever Straightening Brazilian Keratin Smooth Conditioner (88.7ml)"",""price"":299,""product_id"":7556829,""quantity"":1},{""brand"":""OGX"",""category"":""Conditioner"",""name"":""OGX Nourishing Coconut Milk Conditioner (88.7ml)"",""price"":299,""product_id"":7556830,""quantity"":1}]"
ajs-next-4811a296327ecbb211edc62cf28cebe4,order_completed,Order Completed,2023-01-25 05:12:22.103000 UTC,2023-01-25 05:12:22.735000 UTC,"[{""brand"":""Maybelline New York"",""name"":""Maybelline New York Line Tattoo Crayon Eyeliner - Black (0.4g)"",""price"":499,""product_id"":7540742,""quantity"":1}]"
dfb3af1e-4df8-443a-9155-70d65a3ef4e0,order_completed,Order Completed,2023-01-04 06:26:32.058000 UTC,2023-01-04 06:26:32.759000 UTC,"[{""brand"":""Garnier"",""category"":""Hair Color"",""coupon"":"""",""name"":""Garnier Men Shampoo Based Hair Color - Shade 3.16 Burgundy (10ml + 10ml)"",""price"":29,""product_id"":""7505256"",""quantity"":1}]"
3359075D-307B-49F7-9D4E-48D594FE1EF6,order_completed,Order Completed,2023-03-26 08:42:08.034000 UTC,2023-03-26 08:42:08.346000 UTC,"[{""brand"":""Giovanni"",""category"":""Hair Spray"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Giovanni Organic Natural Mousse Hair Styling Spray Foam (207ml)"",""price"":695,""product_id"":""7520917"",""quantity"":1},{""brand"":""Giovanni"",""category"":""Gels \u0026 Waxes"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Giovanni Organic LA Natural Styling Gel Strong Hold (200ml)"",""price"":695,""product_id"":""7520698"",""quantity"":2}]"
1048bbd8-51b9-4948-b1bc-28ec4e93b7a2,order_completed,Order Completed,2023-02-21 08:59:34.593000 UTC,2023-02-21 08:59:36.721000 UTC,"[{""brand"":""Streax"",""category"":""Hair Colour"",""coupon"":"""",""name"":""Streax Insta Shampoo Hair Colour - 3 Dark Brown (18ml)"",""price"":20,""product_id"":""7545612"",""quantity"":1}]"
309714bb-1dab-4209-b5fa-f991e45fc6a6,order_completed,Order Completed,2023-04-09 23:03:09.415000 UTC,2023-04-09 23:03:10.673000 UTC,"[{""brand"":""Nivea"",""category"":""Womens Deodorants \u0026 Roll-Ons"",""coupon"":"""",""name"":""Nivea Women Pearl \u0026 Beauty Deodorant Roll On 48H Protection (50ml)"",""price"":159,""product_id"":""7515926"",""quantity"":1},{""brand"":""Lakme"",""category"":""Eyebrow Enhancer"",""coupon"":"""",""name"":""Lakme Absolute Explore Eye Pencil - Darling Blue (1.2g)"",""price"":435,""product_id"":""7546988"",""quantity"":1},{""brand"":""Lakme"",""category"":""Eyebrow Enhancer"",""coupon"":"""",""name"":""Lakme Absolute Explore Eye Pencil - Vibrant Azure (1.2g)"",""price"":435,""product_id"":""7546993"",""quantity"":1},{""brand"":""M.A.C"",""category"":""Lipstick"",""coupon"":"""",""name"":""M.A.C Mini Lipstick - Runway Hit (1.8g)"",""price"":1100,""product_id"":""7526784"",""quantity"":1}]"
1D9E2021-CCC5-49F1-A825-5C4CA87DF1CE,order_completed,Order Completed,2023-01-08 14:18:12.848000 UTC,2023-01-08 14:18:13.444000 UTC,"[{""brand"":""Lux"",""category"":""Soaps"",""coupon"":"""",""currency"":""INR"",""name"":""Lux Soft Glow Rose \u0026 Vitamin E For Glowing Skin Beauty Soap - (100g)"",""price"":37,""product_id"":""7527241"",""quantity"":1}]"
ajs-next-8129ab65a17674f82430c2856e940df9,order_completed,Order Completed,2023-04-06 21:02:24.246000 UTC,2023-04-06 21:02:24.450000 UTC,"[{""brand"":""Bodyguard"",""category"":""Wipes \u0026 Buds"",""name"":""Bodyguard Premium Baby Wet Wipes With Aloe Vera (72Pcs)"",""price"":98,""product_id"":7524101,""quantity"":1},{""brand"":""ASA beauty"",""category"":""Lip Stain"",""name"":""asa Mini Lip \u0026 Cheek Tint - Juicy Peach 09 (4.5g)"",""price"":1250,""product_id"":7532482,""quantity"":1}]"
ajs-next-80288165e6e5605611de0c3f1275fd49,order_completed,Order Completed,2023-04-06 11:21:11.409000 UTC,2023-04-06 11:21:11.589000 UTC,"[{""brand"":""Colorbar"",""category"":""Nail Polish"",""name"":""Colorbar Vegan Nail Lacquer - 249 Frozen (8ml)"",""price"":140,""product_id"":7503079,""quantity"":1},{""brand"":""Lotus"",""category"":""Face Sunscreen"",""name"":""Lotus Herbals Safe Sun 3 In 1 Matte Look Daily Sunblock SPF 40 Sunscreen - (100g)"",""price"":348,""product_id"":7505018,""quantity"":1},{""brand"":""Faces Canada"",""category"":""Nail Polish"",""name"":""Faces Canada Splash Nail Enamel - 22 All That Glitters (8ml)"",""price"":89,""product_id"":7512415,""quantity"":1},{""brand"":""Faces Canada"",""category"":""Nail Polish"",""name"":""Faces Canada Splash Nail Enamel - 23 Shanghai Shimmer (8ml)"",""price"":95,""product_id"":7512473,""quantity"":1},{""brand"":""Insight Cosmetics"",""category"":""Nail Polish Remover"",""name"":""Insight Cosmetics Red Rose Nail Polish Remover Wipes (40 Pcs)"",""price"":65,""product_id"":7513412,""quantity"":1},{""brand"":""Colorbar"",""category"":""Nail Polish"",""name"":""Colorbar Vegan Nail Lacquer - 221 Gold Drama (8ml)"",""price"":140,""product_id"":7537162,""quantity"":1},{""brand"":""Laneige"",""category"":""Free Gift"",""name"":""GWP Laneige Water Bank Blue Hyaluronic Eye Cream (1ml)"",""price"":0,""product_id"":7550085,""quantity"":1},{""brand"":""Laneige"",""category"":""Lip Masks"",""name"":""Laneige Berry Lip Sleeping Mask Ex (8g)"",""price"":600,""product_id"":7552010,""quantity"":1},{""brand"":""mCaffeine"",""category"":""Body Scrubs \u0026 Exfoliants"",""name"":""Mcaffeine Exfoliating Coffee Body Scrub (55g)"",""price"":237,""product_id"":7552498,""quantity"":1}]"
e4914c31-7c25-4133-8a27-4c6731cc94d8,order_completed,Order Completed,2023-04-02 06:29:19.684000 UTC,2023-04-02 06:29:20.904000 UTC,"[{""brand"":""Nivea"",""category"":""Body Lotions \u0026 Moisturisers"",""coupon"":"""",""name"":""Nivea Aloe Hydration Body Lotion (600ml)"",""price"":500,""product_id"":""7518066"",""quantity"":1},{""brand"":""L'Oreal Paris"",""category"":""Night Cream"",""coupon"":"""",""name"":""L'Oreal Paris Hyaluronic Moisture 72H Hydra Filling Night Cream (180ml)"",""price"":449,""product_id"":""7549238"",""quantity"":1},{""brand"":""Minimalist"",""category"":""Hair Serum"",""coupon"":"""",""name"":""Minimalist Hair Growth Actives 18% Hair Serum For Reduces Hair Fall Boosts Growth - (30ml)"",""price"":759,""product_id"":""7528568"",""quantity"":1}]"
1BC9C7A2-59BE-433F-B02C-4D42189D1B65,order_completed,Order Completed,2023-03-05 14:39:26.989000 UTC,2023-03-05 14:39:27.582000 UTC,"[{""brand"":""Ikonic Professional"",""category"":""Hair Straighteners"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Ikonic S3+ Ceramic Hair Straightener (Blue and Black )"",""price"":4417,""product_id"":""7524516"",""quantity"":1}]"
7CE5CDA3-E257-4FCD-A1A9-755430D0C4E1,order_completed,Order Completed,2023-04-05 19:13:59.657000 UTC,2023-04-05 19:13:59.922000 UTC,"[{""brand"":""Flormar"",""category"":""Contour"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Flormar Contour Stick - 03 Medium Deep (10g)"",""price"":390,""product_id"":""7526336"",""quantity"":1},{""brand"":""Faces Canada"",""category"":""Nail Polish"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Faces Canada Ultime Pro Splash Mini Nail Enamel - 42 Glossy Girl (5ml)"",""price"":37,""product_id"":""7544739"",""quantity"":1},{""brand"":""Flormar"",""category"":""Nail Polish"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Flormar Pearly Nail Enamel - PL201 Luxury White (11ml)"",""price"":130,""product_id"":""7526422"",""quantity"":1},{""brand"":""Chambor"",""category"":""Eyeliner"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Intense Definition Gel Eye Liner Pencil-Sapphire Blue 104 0.25 gm"",""price"":476,""product_id"":""7502358"",""quantity"":1},{""brand"":""Yardley London"",""category"":""Body Wash \u0026 Shower Gel"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Yardley London Gentleman Classic Face and Body Wash (250ml)"",""price"":200,""product_id"":""7533843"",""quantity"":1},{""brand"":""Nivea"",""category"":""Womens Deodorants \u0026 Roll-Ons"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Nivea Women Pearl \u0026 Beauty Fine Fragrance Deodorant Roll On (50ml)"",""price"":202,""product_id"":""7516176"",""quantity"":1}]"
ajs-next-de0b9a072d4ba0ae248a3f6531114cec,order_completed,Order Completed,2022-12-27 14:35:57.436000 UTC,2022-12-27 14:35:58.271000 UTC,"[{""brand"":""Blue Heaven"",""name"":""Blue Heaven Classic Kajal (2g)"",""price"":10.19,""product_id"":7540474,""quantity"":1}]"
91BA81BB-75C6-4F43-96D1-863D7284458D,order_completed,Order Completed,2023-03-08 19:04:42.410000 UTC,2023-03-08 19:04:44.119000 UTC,"[{""brand"":""CLINIQUE"",""category"":""Face Moisturiser"",""coupon"":"""",""currency"":""INR"",""name"":""Clinique Moisture Surge 100H Auto-Replenishing Hydrator (75ml)"",""price"":4100,""product_id"":""7543048"",""quantity"":1},{""brand"":""CLINIQUE"",""category"":""Free Gift"",""coupon"":"""",""currency"":""INR"",""name"":""GWP CLINIQUE High Impact Mascara - Deluxe Sample (3.5ml)"",""price"":0,""product_id"":""7546267"",""quantity"":1}]"
3221D233-9462-4736-9D89-122E3ABBD7E8,order_completed,Order Completed,2023-03-08 11:00:17.062000 UTC,2023-03-08 11:00:17.327000 UTC,"[{""brand"":""L'Oreal Paris"",""category"":""Compact"",""coupon"":""TIRAWD25 coupon applied"",""currency"":""INR"",""name"":""L'Oreal Paris True Match Super Blendable Powder, Golden Beige D3W3"",""price"":679,""product_id"":""7503277"",""quantity"":1},{""brand"":""Wella Professionals"",""category"":""Hair Mask"",""coupon"":""TIRAWD25 coupon applied"",""currency"":""INR"",""name"":""Wella Professionals Oil Reflections Luminous Reboost Mask (150ml)"",""price"":1200,""product_id"":""7552822"",""quantity"":1},{""brand"":""Palmer's"",""category"":""Lip Balm"",""coupon"":""TIRAWD25 coupon applied"",""currency"":""INR"",""name"":""Palmer's Coconut Oil Lip Balm (4g)"",""price"":160,""product_id"":""7535751"",""quantity"":1},{""brand"":""Miss Claire"",""category"":""Lip Balm"",""coupon"":""TIRAWD25 coupon applied"",""currency"":""INR"",""name"":""Miss Claire Butter Lip Balm - BL03 Red Velvet (4g)"",""price"":135,""product_id"":""7503037"",""quantity"":1},{""brand"":""Innisfree"",""category"":""Hand Creams"",""coupon"":""TIRAWD25 coupon applied"",""currency"":""INR"",""name"":""Innisfree Gel Hand Cream with Green Tea (50ml)"",""price"":450,""product_id"":""7522729"",""quantity"":1}]"
f7ea3a13-7a17-449f-8699-aea71e7472f6,order_completed,Order Completed,2023-02-27 12:46:15.813000 UTC,2023-02-27 12:46:16.415000 UTC,"[{""brand"":""Pond's"",""category"":""Face Wash"",""coupon"":"""",""name"":""Pond's Men Energy Bright Anti-Dullness Facewash With Coffee Bean - (50g)"",""price"":120,""product_id"":""7531300"",""quantity"":1}]"
ajs-next-ab5d38fef199142f5624e41bc6f90d40,order_completed,Order Completed,2023-03-19 08:06:35.600000 UTC,2023-03-19 08:06:35.977000 UTC,"[{""brand"":""Vega"",""name"":""Dressing Wooden Comb, (HMWC-22)"",""price"":153,""product_id"":7508258,""quantity"":1},{""brand"":""MyGlamm"",""name"":""Myglamm Twist It Up Mascara - Black (10ml)"",""price"":548,""product_id"":7509870,""quantity"":1},{""brand"":""MyGlamm"",""name"":""Myglamm Ultimatte Long Stay Matte Lipstick - Foxy (1.3g)"",""price"":699,""product_id"":7515380,""quantity"":1},{""brand"":""MyGlamm"",""name"":""Myglamm Ultimatte Long Stay Matte Lipstick - Cougar (1.3g)"",""price"":699,""product_id"":7515528,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme 9To5 Primer + Gloss Nail Color - Red Alert (6ml)"",""price"":161,""product_id"":7539460,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme 9To5 Primer + Gloss Nail Color - Pink Origin 6ml"",""price"":153,""product_id"":7539483,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme 9To5 Primer + Gloss Nail Color - Pink Pace (6ml)"",""price"":161,""product_id"":7539486,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme 9To5 Primer + Gloss Nail Color - Blush Punch (6ml)"",""price"":161,""product_id"":7539515,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Rose Face Powder with Sunscreen - Warm Pink (40g)"",""price"":157,""product_id"":7540496,""quantity"":1},{""brand"":""Maybelline New York"",""name"":""Maybelline New York Colossal Kajal - Super Black (0.35g)"",""price"":292,""product_id"":7540753,""quantity"":1},{""brand"":""Maybelline New York"",""name"":""Maybelline New York Super Stay 24H Full Coverage Liquid Foundation - 120 Classic Ivory (30ml)"",""price"":764,""product_id"":7540850,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Absolute Gloss Artist Eye Liner - Black (2.5ml)"",""price"":637,""product_id"":7551977,""quantity"":1}]"
